ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity
R_21yxBuEnKtjfnW9,EN-GB,3,,1,,1,,2,1,4,3,2,0.332559879,-0.02089899,3,3,4,4,2,2,5,5,4,5,4,4,5,3,2,4,4,4,4,4,3,6,6,6,6,6,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,0.823754551,18,2,,3,,1,,4.142857143,4.5,2,0.984930039,0.155830444
R_Ti3adDOkg6fVrr3,EN-GB,3,"I had to cry because my grandmother died because of cancer not long ago. Sometimes when think about her, i still have to cry because i miss her very much. I was at my boyfriend's house when it happend. He helped me.",2,,1,,2,1,4,4,1,1.208595193,-0.73869892,1,10,4,4,1,1,1,2,3,1,3,3,2,1,1,4,3,4,4,4,2,6,6,6,6,6,7,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,1.31446663,18,2,,3,,1,-,3.285714286,1.25,1,0.811597063,0.234948136
R_9GgLJabxhzqaASd,EN-GB,2,,1,,1,,1,,,2,1,-0.543475436,-0.73869892,2,4,4,4,2,2,4,5,2,4,4,4,4,4,1,4,2,4,4,4,3,6,6,5,4,6,6,-1.643634886,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,0.627886187,-0.069243416,1.285847635,0.823754551,18,2,,3,,1,,3.714285714,4.25,1.666666667,0.553027175,-0.641087178
R_uw6GaRsQB915qVz,EN-GB,2,"I was laying in bed and thought about all the things ahead, which was kind of stressing me out. I was texting with someone at that time, which really helped me.",3,Stress,2,,1,,,1,1,-1.41951075,-0.73869892,2,3,5,4,2,2,5,5,4,4,4,5,4,4,2,4,3,3,4,4,3,5,5,6,4,5,3,-0.251067568,-0.347461324,0.55861097,0.932408372,0.3870703,0.4957901,0.511060475,1.261499957,-0.069243416,0.616119595,-0.648381688,18,2,,3,,1,-,4.285714286,4.5,2,0.313309616,-1.079104835
R_2fCm1XZA0g7uLIx,EN-GB,3,"I had a lot of assignments last week, but I didn' t have a lot of time. I had been working for hours and still wasn't done. At that moment I felt a lot of stress and started crying. I felt disappointed in myself. In my opinion I could do better. At such moments I always think about my grandpa who passed away a few years ago. I want to make him proud, because he always was so proud of me and my achievements. But thinking about him also causes me to miss him even more. Luckily my boyfriend came to help me. He calmed me down by saying he is so proud of me and that he is sure that my grandpa is too. After that I felt a little better.",3,stress and missing a person,1,,2,1,4,3,1,0.332559879,-0.73869892,3,2,4,4,1,4,2,2,2,2,4,4,4,1,1,4,3,4,4,3,4,7,7,6,6,7,7,-0.251067568,0.980019119,0.55861097,-0.394937304,1.391877796,1.731087344,1.663222259,1.261499957,1.262939687,1.955575676,1.31446663,18,2,,3,,1,,3.714285714,1.75,2,1.043026779,-0.203069521
R_1ltptmL3QHcvVFy,EN-GB,3,"Because of my headache I cried, I was in my house, I felt not good before and after but it also was a sort of relief, I was by myself",3,My health,2,,1,,,2,1,-0.543475436,-0.73869892,4,1,2,1,1,2,5,2,2,5,2,2,2,2,1,2,3,3,3,2,3,5,5,5,5,5,5,-0.251067568,-0.347461324,-1.311794299,-1.722282979,0.3870703,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.333042471,18,2,,3,,1,,1.857142857,3.5,1.333333333,-0.005889901,-0.641087178
R_2PooXTT6Rt7eUm8,EN-GB,2,"A boy rejected my suggestion to go on a date. I received his answer by text when I was at a party, but I cried later that evening at home. Before I got his text, I was pretty nervous, and after the text I felt very lonely and inferior.",1,,1,,1,,,4,5,1.208595193,2.132500801,4,6,4,4,2,3,3,3,4,4,3,3,4,3,2,4,4,4,4,4,3,6,6,6,5,5,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.261499957,0.596848136,0.616119595,0.823754551,18,2,,3,,1,,3.714285714,3.25,2.333333333,0.863491894,1.670547997
R_1LwgYugSzgVBCka,EN-GB,3,I find giving presentations really scary and I was practicing with my mother and all went wrong and I started crying. My mother comforted me and helped me with learning the sentences by heart. After this I felt much better and had confidence I could do my presentation the next day.,3,Frustration because of something I was bad at,2,,2,1,4,5,1,2.084630508,-0.73869892,2,2,5,4,2,3,5,5,4,4,4,2,5,4,2,4,3,2,4,2,2,5,5,5,5,5,5,-0.251067568,-1.674941768,0.55861097,-1.722282979,-0.617737195,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.333042471,18,2,,3,,1,,4,4.5,2.333333333,-0.047879234,0.672965794
R_UmX0ASW61nAl1e1,NL,3,"Het was tijdens autorijden, waarbij ik me bevond in een stressvolle situatie. Mijn vader zat naast me en had geen begrip voor waarom ik moeite had met de situatie oplossen. Achteraf moest ik daarom huilen. 
In de afgelopen maand heb ik ook een aantal keer gehuild omdat de gezondheid van mijn kat steeds verder achteruit gaat.",1,,2,,3,1,4,3,1,0.332559879,-0.73869892,5,4,4,2,3,4,5,5,4,5,3,4,4,3,2,2,4,4,4,4,4,6,6,6,4,5,6,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.113438722,1.087141367,1.261499957,-0.069243416,0.616119595,0.823754551,18,2,,3,,1,,3.285714286,4.5,3,0.894284253,-0.203069521
R_3q8v3U8Y6AoivGP,NL,2,"Toen ik terug thuis kwam van het tentamen, was ik gefrustreerd omdat ik goed geleerd had en het niet goed ging.",1,,2,,1,,,1,1,-1.41951075,-0.73869892,3,3,5,4,1,1,3,4,2,5,4,4,4,4,1,3,3,3,3,2,2,5,4,4,6,6,7,-0.251067568,-0.347461324,-1.311794299,-1.722282979,-0.617737195,0.4957901,-0.065020417,-0.005727582,1.262939687,1.285847635,1.31446663,18,2,,3,,1,,3.714285714,4,1,0.003450244,-1.079104835
R_A6e6G2OIJSVHy4F,NL,4,Stress en missen van familie,1,,1,,1,1,4,1,1,-1.41951075,-0.73869892,2,4,4,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,2,5,5,5,4,4,6,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,0.511060475,0.627886187,-0.069243416,-0.053608445,0.823754551,18,2,,3,,1,,3.714285714,3.25,2,0.484585497,-1.079104835
R_8jGHwB5SAyE7D7b,NL,4,Ik moest huilen omdat ik na lange tijd weer met m'n vriend had afgesproken (langeafstandsrelatie) en hij het niet zo naar z'n zin had. Dat deed me toen wel pijn. Ik was gewoon thuis en hij troostte me wel achteraf en daarna was alles ook gewoon weer goed.,1,,1,,2,1,4,4,2,1.208595193,-0.02089899,3,0,4,4,2,5,4,4,4,5,5,4,5,3,1,4,4,3,4,3,4,6,6,6,4,5,6,1.14149975,-0.347461324,0.55861097,-0.394937304,1.391877796,1.113438722,1.087141367,1.261499957,-0.069243416,0.616119595,0.823754551,18,2,,3,,1,,4.285714286,4,2.666666667,0.652936424,0.593848101
R_2AZt9IOg4aghwA1,NL,3,Toen ik een vriend van mij af moest wijzen toen hij een relatie met mij wilde.,2,,4,medelijden/hormonen,1,,,1,1,-1.41951075,-0.73869892,3,2,2,4,2,3,4,4,2,4,4,3,5,2,2,4,4,4,4,4,4,6,6,6,5,6,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.113438722,1.087141367,1.261499957,0.596848136,1.285847635,1.31446663,18,2,,3,,1,,3.428571429,3.5,2.333333333,1.060332587,-1.079104835
R_1Igw63idD0U7kBT,NL,2,Er was iets vervelends gebeurd en dat vertelde ik aan mijn moeder. Daarbij moest ik huilen en toen heeft ze me getroost. Hierna voelde ik me beter omdat ik het verteld had.,1,,2,,2,1,4,2,2,-0.543475436,-0.02089899,2,5,4,4,3,3,2,4,4,2,4,3,4,3,3,3,4,4,4,4,1,6,6,6,6,6,7,1.14149975,0.980019119,0.55861097,0.932408372,-1.62254469,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,1.31446663,18,2,,3,,1,,3.714285714,2.75,3,0.846847956,-0.282187213
R_10CbLRETpK1Gfyf,NL,3,,1,,2,,3,1,4,1,2,-1.41951075,-0.02089899,2,0,4,4,3,2,2,2,3,4,3,2,4,2,3,2,3,4,3,4,4,4,3,3,4,4,5,-0.251067568,0.980019119,-1.311794299,0.932408372,1.391877796,-0.121858522,-0.641101309,-0.639341352,-0.069243416,-0.053608445,0.333042471,18,2,,3,,10,duitsland,3.142857143,2.5,2.666666667,0.04993935,-0.72020487
R_2wp412woMNzFE3l,NL,2,Ik had enorm veel stress (werk en tentamens) en ik wist niet of ik alles nog aan zou kunnen. Ik heb gewoon zachtjes in mijn bed gehuild dus niemand kon mij troosten.,1,,2,,1,,,3,2,0.332559879,-0.02089899,3,1,4,1,2,2,5,5,2,5,1,2,2,5,1,1,3,3,4,3,2,6,6,4,5,5,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,1.113438722,1.087141367,-0.005727582,0.596848136,0.616119595,0.823754551,18,2,,3,,1,,1.857142857,5,1.666666667,0.288998397,0.155830444
R_7QHxIcDe9iHJQ9r,NL,1,"Ik droomde dat ik mijn vriend kwijt was, en toen die ochtend riep ik de naam van zn hond en las hij me de les dat ik dat niet moest doen als ze in dr hok zat. Dus toen moest ik even huilen.",1,,1,,1,1,2,2,1,-0.543475436,-0.73869892,2,21,4,2,3,3,4,4,5,3,4,4,4,4,2,4,3,2,3,2,3,6,6,4,5,5,5,-0.251067568,-1.674941768,-1.311794299,-1.722282979,0.3870703,1.113438722,1.087141367,-0.005727582,0.596848136,0.616119595,0.333042471,18,2,,3,,1,,3.857142857,3.75,2.666666667,-0.075650328,-0.641087178
R_12sV5Di5Yc0EJRD,NL,3,"De aanleiding was een discussie met mijn ouders. Ze geloofden me niet en waren boos op me voor iets dat ik niet had gedaan. Op dat moment voelde ik me machteloos. Hiervoor voelde ik me prima, maar erna voelde ik me verschrikkelijk. Ik heb toen gebeld met een van mijn beste vriendinnen.",1,,2,,3,3,4,2,2,-0.543475436,-0.02089899,3,1,4,2,2,2,5,2,4,5,1,2,4,2,2,4,4,4,4,4,4,5,5,5,5,5,5,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.333042471,18,2,,3,,1,,3,3.5,2,0.744105725,-0.282187213
R_1PTXEnTWMaSozex,NL,4,Ik had best veel stress voor de tentamenweek en de dag voordat de tentamenweek begon moest ik werken. Het was heel druk op het werk en er gingen dingen mis waarop ik werd aangesproken. Nadat ik thuis kwam was het allemaal te veel geworden en moest ik huilen. Ik was alleen thuis dus ik werd niet getroost.,1,,2,,1,,,3,1,0.332559879,-0.73869892,2,4,4,3,2,2,5,5,4,5,4,4,3,5,2,4,3,4,4,2,3,6,6,6,5,5,6,-0.251067568,0.980019119,0.55861097,-1.722282979,0.3870703,1.113438722,1.087141367,1.261499957,0.596848136,0.616119595,0.823754551,18,2,,3,,1,,3.714285714,5,2,0.495559288,-0.203069521
R_1pKy817AMVjy6iK,NL,2,"Ik was gestrest om school, mijn vriend heeft mij getroost",1,,1,,2,1,4,3,2,0.332559879,-0.02089899,3,5,4,4,2,2,5,4,4,5,4,4,4,2,1,2,4,4,4,3,2,6,6,5,5,5,6,1.14149975,0.980019119,0.55861097,-0.394937304,-0.617737195,1.113438722,1.087141367,0.627886187,0.596848136,0.616119595,0.823754551,18,2,,3,,1,,3.714285714,4,1.666666667,0.593876718,0.155830444
R_2qagDKuUkRCvdGU,NL,3,"Ik deed iets fout en werd meteen boos op gereageerd, terwijl iemand anders precies dezelfde fout maakte en niets op werd gezegd",1,,2,,5,1,4,2,1,-0.543475436,-0.73869892,4,5,2,2,3,3,4,4,3,4,1,2,4,2,2,3,4,4,4,4,3,5,6,2,4,5,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,1.087141367,-1.272955121,-0.069243416,0.616119595,0.823754551,18,2,,3,,1,,2.428571429,3.5,2.666666667,0.516383235,-0.641087178
R_2YnQaNMtpjsAQ4A,NL,2,de aanleiding was slecht nieuws van het ziekenhuis. Ik voelde me heel bang en teleurgesteld. ik heb steun gekregen van mijn vriend die naar mijn verhaal luisterde.,1,,2,,1,,,3,5,0.332559879,2.132500801,3,8,4,5,2,2,4,5,4,5,4,4,4,4,2,3,3,3,4,2,1,5,6,5,6,6,5,-0.251067568,-0.347461324,0.55861097,-1.722282979,-1.62254469,0.4957901,1.087141367,0.627886187,1.262939687,1.285847635,0.333042471,18,2,,3,,1,,4,4.5,2,0.155263805,1.23253034
R_3CBLOHGFSl7z3j2,NL,2,,1,,2,,2,1,4,1,1,-1.41951075,-0.73869892,2,3,5,2,2,4,4,5,1,5,4,3,4,2,3,3,4,4,4,4,2,7,7,6,7,7,7,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.731087344,1.663222259,1.261499957,1.929031239,1.955575676,1.31446663,18,2,,3,,1,,3.142857143,4,3,1.168153102,-1.079104835
R_2Xj0CLLIg3InCQc,NL,4,De aanleiding dat ik moest huilen was dat het uit ging met mijn vriend. Ik was thuis en voelde me erg verdrietig en begreep er niks van. Mijn ouders en zus probeerde mij te troosten.,1,,1,,2,1,4,4,3,1.208595193,0.69690094,3,0,4,4,1,5,5,5,2,5,3,4,4,5,1,4,4,4,4,4,3,6,7,7,6,6,7,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.663222259,1.895113727,1.262939687,1.285847635,1.31446663,18,2,,3,,1,,3.571428571,5,2.333333333,1.13951247,0.952748067
R_1KxMxM2F1nAGoBh,NL,3,Mijn broertje bleef maar doorgaan met treiteren en me opjagen. Hij wilde maar niet luisteren naar mij waarbij ik aangaf dat ik graag had dat hij stopte. Op een gegeven moment maakte mij dit zo boos en verdrietig dat ik moest huilen.,1,,3,,3,1,4,5,1,2.084630508,-0.73869892,3,1,4,4,3,4,5,5,2,5,2,2,2,2,3,3,4,4,4,4,3,6,6,7,6,6,7,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.895113727,1.262939687,1.285847635,1.31446663,18,2,,3,,1,,2.714285714,4.25,3.333333333,1.08714148,0.672965794
R_2sRYm7kATxl2DZC,NL,6,,1,,2,,1,,4,5,2,2.084630508,-0.02089899,2,0,5,5,1,1,5,5,5,5,5,5,5,3,1,5,3,3,4,2,2,7,7,2,5,6,6,-0.251067568,-0.347461324,0.55861097,-1.722282979,-0.617737195,1.731087344,1.663222259,-1.272955121,0.596848136,1.285847635,0.823754551,18,2,,3,,1,,5,4.5,1,0.222533337,1.031865759
R_3GxIiI7ZS9AZApv,NL,2,De aanleiding was de slechte gezondheid van mijn opa. Ik was op mijn kamer. Ervoor slecht erna iets beter. Ik werd niet gesteund omdat ik alleen was.,2,,1,,1,,,3,2,0.332559879,-0.02089899,3,8,4,4,2,2,4,5,2,4,2,4,4,2,2,4,4,4,4,4,2,6,6,6,4,6,7,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,1.261499957,-0.069243416,1.285847635,1.31446663,18,2,,3,,1,,3.428571429,3.75,2,0.817086537,0.155830444
R_1ON42niyYVhHsIA,NL,3,Mijn kat is vorige week overleden. Hierdoor voelde ik me verdrietig. Mijn ouders ervoeren dezelfde emotie en steunden mij,1,,1,,3,1,2,3,5,0.332559879,2.132500801,2,4,2,2,2,4,5,4,2,4,2,2,4,2,3,2,4,4,4,2,3,4,5,7,5,4,7,1.14149975,0.980019119,0.55861097,-1.722282979,0.3870703,-0.121858522,0.511060475,1.895113727,0.596848136,-0.053608445,1.31446663,18,2,,3,,1,,2.285714286,3.75,3,0.498812651,1.23253034
R_2TnnIOYqYDOZgWU,NL,2,"stress en persoonlijke problemen
eerst heel slecht, daarna wat opgeluchter
gesteund door vriend",3,wat mij en iemand anders overkwam,1,,2,1,,5,4,2.084630508,1.414700871,3,3,4,4,1,2,2,4,4,1,4,4,4,2,1,4,4,4,4,4,4,6,6,5,6,6,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.113438722,1.087141367,0.627886187,1.262939687,1.285847635,1.31446663,18,2,,3,,1,,4,2.25,1.333333333,1.063285112,1.749665689
R_3nP2V83TVa0OYoI,NL,2,Vorige week vrijdag. Ik was net thuis. De reden dat ik moest huilen is dat ik het gevoel had dat ik mijn tentamen had verpest. Mijn moeder kwam met me praten en me troosten en moed inspreken.,1,,2,,3,1,4,3,2,0.332559879,-0.02089899,5,20,5,5,2,4,5,5,5,5,5,5,5,2,1,5,4,4,4,4,4,7,7,5,5,3,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.731087344,1.663222259,0.627886187,0.596848136,-0.723336485,1.31446663,18,2,,3,,1,,5,4.25,2.333333333,0.928599098,0.155830444
R_2VOyFpuU80c2qKk,NL,3,Ik hoorde dat een familielid ziek was,2,,1,,1,,,2,1,-0.543475436,-0.73869892,4,2,4,1,4,4,2,4,2,1,2,4,3,4,2,1,4,3,4,3,4,2,6,6,4,5,6,1.14149975,-0.347461324,0.55861097,-0.394937304,1.391877796,-1.357155765,1.087141367,1.261499957,-0.069243416,0.616119595,0.823754551,18,2,,3,,1,,2.428571429,2.75,3.333333333,0.428336925,-0.641087178
R_3stz2Xg3OqkPqZ4,NL,3,"Door een slecht toetsresultaat, ik raakte er boos en gefrustreerd door en heel erg gestresst.",1,,2,,2,1,4,5,2,2.084630508,-0.02089899,3,10,4,1,2,4,4,4,2,5,3,4,3,1,2,2,4,4,4,4,4,6,5,6,6,5,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.113438722,0.511060475,1.261499957,1.262939687,0.616119595,1.31446663,18,2,,3,,1,,2.714285714,3.5,2.666666667,1.007631007,1.031865759
R_2WU8BjAlRZxhIAD,NL,3,"De aanleiding was dat ik voor het eerst alleen was in mijn nieuwe woning nadat ik nog nooit alleen had gewoond en ik vond het moeilijk om te wennen. Ik was dus in de nieuwe woning. Ik voelde me vrij slecht in de situatie die ervoor plaats vond, omdat ik wist dat het verdriet zou oproepen. Mijn vriend stuurde mij berichtjes om me op te vrolijken, waardoor ik me later beter voelde. Het huilen hielp ook om het te verwerken.",1,,4,Eenzaamheid,1,,,3,2,0.332559879,-0.02089899,1,1,5,2,1,1,5,5,5,5,5,5,2,5,1,5,3,4,4,4,2,7,4,6,5,7,7,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,1.731087344,-0.065020417,1.261499957,0.596848136,1.955575676,1.31446663,18,2,,3,,1,,4.142857143,5,1,0.763335548,0.155830444
R_3DbdNFcISlPHhNH,NL,4,Ik had een heftige ruzie gemaakt met een hele goede vriendin van mij met wie ik sinds ik klein ben heel goed mee bevriend ben.,1,,2,,5,2,4,2,1,-0.543475436,-0.73869892,3,5,4,3,1,2,4,5,4,5,4,4,4,4,1,3,3,3,2,3,3,5,4,4,5,6,6,-0.251067568,-0.347461324,-3.182199568,-0.394937304,0.3870703,0.4957901,-0.065020417,-0.005727582,0.596848136,1.285847635,0.823754551,18,2,,3,,1,,3.714285714,4.5,1.333333333,-0.05973664,-0.641087178
R_vZkBDWeROHg5IOt,NL,2,Persoonlijk gesprek met moeder,2,,1,,2,2,4,2,3,-0.543475436,0.69690094,4,2,4,4,2,4,2,5,2,5,4,2,4,5,2,2,4,4,4,4,3,5,5,3,4,5,5,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,0.511060475,-0.639341352,-0.069243416,0.616119595,0.333042471,18,2,,3,,1,,3.142857143,4.25,2.666666667,0.477003308,0.076712752
R_2qyLAh2JjV1AXlk,NL,2,"Was in het donker alleen aan het fietsen, en toen kwam er een jongen op een scooter naast mij fietsen en die begon allemaal dingen naar mij te roepen. En daardoor kreeg ik een angstig gevoel ik mijn buik en hij bleef maar naast mij rijden. Nadat hij weg was gegaan, belde ik mijn vriend op en moest ik huilen, omdat ik het een vervelende ervaring vond",1,,1,,3,1,4,3,1,0.332559879,-0.73869892,2,10,5,4,1,3,2,3,4,3,5,5,4,1,1,5,3,4,4,4,3,5,5,5,4,5,7,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,0.511060475,0.627886187,-0.069243416,0.616119595,1.31446663,18,2,,3,,1,,4.571428571,2.25,1.666666667,0.554829161,-0.203069521
R_1E06bhAJ6W8v7mb,NL,2,"Aanleidng: extreem vervoeid zijn en het extreem druk hebben.
",1,,4,Stress/vermoeidheid,2,1,4,3,2,0.332559879,-0.02089899,3,2,4,2,3,4,2,4,2,3,2,4,3,2,2,3,4,4,4,4,3,6,6,5,6,4,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,0.627886187,1.262939687,-0.053608445,0.823754551,18,2,,3,,1,,2.857142857,2.75,3,0.805560053,0.155830444
R_3NwWFAqJvGr9uSp,NL,3,"Na een soort van dubbel date werd ik vrij depressief en krijg ik een opeens een erg slecht zelfbeeld (zonder dat er wat ergs was gebeurd daar) gedurende anderhalve week. Dit was waarschijnlijk in combinatie met stress van uni. Ik was aan het oppassen, dus iemand anders zijn huis. Zowel ervoor als erna voelde ik met me depri. Ik heb mijn vrienden ingelicht en zij probeerden te helpen, maar het hielp niet echt en het voelde niet als steun. Ik werd er alleen maar depri-er door.",1,,4,alleenzaamheid,1,,,3,1,0.332559879,-0.73869892,5,6,2,1,2,1,5,5,2,5,1,4,2,5,1,2,4,4,4,3,3,6,7,6,7,6,5,1.14149975,0.980019119,0.55861097,-0.394937304,0.3870703,1.113438722,1.663222259,1.261499957,1.929031239,1.285847635,0.333042471,18,2,,3,,1,,2,5,1.333333333,0.932576829,-0.203069521
R_2ydNv5LJS3VRFqX,NL,1,Ik had erg weinig geslapen en had pijn in mijn lichaam en ik was erg gestresst door deadlines en verhuizen en alles bouwde zich op en ik moest even huilen om weer rustig te worden,1,,4,Stress/verdriet,1,,,3,2,0.332559879,-0.02089899,3,10,4,4,1,2,4,4,4,5,4,4,4,2,2,4,3,4,4,3,3,5,6,4,5,5,7,-0.251067568,0.980019119,0.55861097,-0.394937304,0.3870703,0.4957901,1.087141367,-0.005727582,0.596848136,0.616119595,1.31446663,18,2,,3,,1,,4,3.75,1.666666667,0.489484888,0.155830444
R_2Vgu9pupSbwsCse,NL,2,"De aanleiding was angst door een vreemde man die me beetpakte. Ik voelde me heel angstig, en was in de Starbucks. Mijn vriend troostte me toen hij wat later kwam",1,,4,Angst,5,1,3,2,1,-0.543475436,-0.73869892,4,8,3,2,2,3,5,5,3,5,2,3,2,2,1,2,4,4,4,4,4,7,7,6,7,7,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.731087344,1.663222259,1.261499957,1.929031239,1.955575676,1.31446663,18,2,,3,,1,,2.428571429,4.25,2,1.350845374,-0.641087178
R_bllzmhfFHRb3J61,NL,2,"De aanleiding was iets wat gebeurd was met m'n vriend. Ik was thuis, ik voelde me ervoor een beetje down en daarna nog steeds. Later werd ik getroost door m'n vriend",1,,1,,1,,,2,2,-0.543475436,-0.02089899,5,10,2,3,2,4,4,4,1,5,2,2,2,3,3,2,4,3,4,3,3,6,6,7,5,6,7,1.14149975,-0.347461324,0.55861097,-0.394937304,0.3870703,1.113438722,1.087141367,1.895113727,0.596848136,1.285847635,1.31446663,18,2,,3,,1,,2,4,3,0.785239874,-0.282187213
R_tQf3jEZBFjRLP1v,NL,3,Het was nadat ik wakker schrok uit een nachtmerrie. Ik lag in bed en het was een hele nare droom die me heel veel deed. Ik schrok huilend wakker en het overviel me.,2,,2,,1,,,2,1,-0.543475436,-0.73869892,3,1,4,4,2,3,2,5,3,4,4,4,4,5,2,3,3,3,4,3,3,5,5,5,6,5,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,0.511060475,0.627886187,1.262939687,0.616119595,0.823754551,18,2,,3,,1,,3.714285714,4,2.333333333,0.389978697,-0.641087178
R_e9iqACeU95uaaoV,NL,2,"door ruzie met mijn moeder thuis, daarna ben ik naar mijn beste vriendin gegaan en die heeft mij getroost",3,door ruzie,3,,3,2,2,2,2,-0.543475436,-0.02089899,6,1,2,2,2,4,2,4,2,4,1,2,2,4,3,2,3,3,3,3,3,3,5,3,2,2,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,0.511060475,-0.639341352,-1.401426518,-1.393064526,1.31446663,18,2,,3,,1,,1.857142857,3.5,3,-0.387818421,-0.282187213
R_2Yncw2PZGy1N76t,EN-GB,5,,3,school,1,,3,1,4,3,3,0.332559879,0.69690094,5,1,3,4,4,2,5,5,4,3,2,2,4,4,3,2,3,3,4,4,3,7,7,6,7,7,7,-0.251067568,-0.347461324,0.55861097,0.932408372,0.3870703,1.731087344,1.663222259,1.261499957,1.929031239,1.955575676,1.31446663,19,2,,3,,5,Russia,3,4.25,3,1.012222169,0.514730409
R_3oRce97LAo07QHo,EN-GB,2,I was telling my boyfriend about not being sure of our relationship and I felt bad about it. We talked (at his house) and afterwards I felt a little better.,3,because of relationship difficulties,2,,2,1,4,2,2,-0.543475436,-0.02089899,3,7,3,4,2,1,4,5,4,5,2,2,4,4,1,3,4,3,3,3,3,6,6,6,6,6,6,1.14149975,-0.347461324,-1.311794299,-0.394937304,0.3870703,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,0.823754551,19,2,,3,,1,,3.142857143,4.5,1.333333333,0.573545368,-0.282187213
R_0Bc1VUlStDskKd3,EN-GB,3,"my colleague always gets the more convenient working times. This time we both forgot to ask if we could be free that day so we had to figure it out who was going to come to work. It was my mom's birthday so I really wanted to be off, but my colleague who had a party that started in the evening already went to our chef and made sure he got the most convenient times for himself again. I was really angry when he told me that the chef said i had to work.",1,,2,,1,,,1,1,-1.41951075,-0.73869892,4,3,3,2,1,1,4,4,2,4,2,1,2,2,1,3,4,3,4,3,3,4,6,3,4,5,5,1.14149975,-0.347461324,0.55861097,-0.394937304,0.3870703,-0.121858522,1.087141367,-0.639341352,-0.069243416,0.616119595,0.333042471,19,2,,3,,1,,2.142857143,3.5,1,0.231876594,-1.079104835
R_2EyhSLUnX1SrS0q,NL,4,,3,hormonale schommelingen,1,,1,,4,2,2,-0.543475436,-0.02089899,4,0,2,2,4,1,5,4,1,5,2,2,2,5,3,2,4,2,4,3,4,6,6,5,4,5,6,1.14149975,-1.674941768,0.55861097,-0.394937304,1.391877796,1.113438722,1.087141367,0.627886187,-0.069243416,0.616119595,0.823754551,19,2,,3,,1,,1.857142857,4.75,2.666666667,0.474655132,-0.282187213
